last_name	researcher id	first_name
Albert	ur.01045323572.27	Martin L
Albert	ur.011156131672.13	Ching-To
Albert	ur.011201076012.23	Martin L
Albert	ur.012656452330.29	Martin L
Albert	ur.01361726160.90	Martin L
Albert	ur.01361726160.90	Martin L
Albert	ur.0640207104.44	Martin L
Albert	ur.07600050012.24	Martin L
Alexander	ur.011366070352.40	Andrew S
Alexander	ur.01172306626.02	Andrew S
Alexander	ur.01172306626.02	Andrew S
Alexander	ur.013323756110.20	Andrew S
Alexander	ur.013371262610.80	Andrew S
Alexander	ur.016054545430.67	Andrew S
Alexander	ur.07452164110.38	Andrew S
Alexander	ur.07504240144.04	Andrew S
Andrianesis	ur.012714555227.63	Panagiotis E
Andrianesis	ur.013135205101.81	Panagiotis E
Andrieu	ur.013044453610.92	Guillaume P
Andrieu	ur.013230377055.04	Guillaume P
Andrieu	ur.013230377055.04	Guillaume P
Andrieu	ur.016024536776.36	Guillaume P
Andrieu	ur.07624314064.41	Guillaume P
Applegate	ur.010320030677.51	Matthew B
Applegate	ur.010640612020.02	Matthew B
Arai	ur.01011437640.72	Ken-Suke
Arai	ur.01021462550.54	Ken-Suke
Arai	ur.010316012757.16	Ken-Suke
Arai	ur.01264340253.26	Ken-Suke
Averill	ur.010537547614.48	Colin
Averill	ur.01277136042.64	Colin
Averill	ur.01277136042.64	Colin
Averill	ur.013314465013.13	Colin
Averill	ur.07763666124.53	Colin
Babbs	ur.014073152274.11	Richard Keith
Babbs	ur.0604127103.69	Richard Keith
Bacon	ur.010571204461.26	Kathryn L
Bacon	ur.010571204461.26	Kathryn L
Bacon	ur.011525105774.41	Kathryn L
Bacon	ur.01233275754.70	Jeffrey W
Bacon	ur.012700640010.35	Jeffrey W
Bacon	ur.015052370150.90	Kathryn L
Bargal	ur.012341113216.62	Sarah Adel
Basu	ur.010123013407.94	Soumendra Nath
Beaupere	ur.011262374600.94	Carine
Beaupere	ur.012320520047.34	Carine
Beaupere	ur.0606500320.35	Carine
Beaupere	ur.0606500320.35	Carine
Bell	ur.011067217027.81	Chance A
Bell	ur.011067217027.81	Chance A
Bell	ur.01177543645.18	Margret E
Bell	ur.01177543645.18	Margret E
Bell	ur.016510657721.39	Margret E
Bell	ur.07632376750.99	Chance A
Bentley	ur.012725665527.57	Katie
Bentley	ur.014303476372.58	Katie
Bentley	ur.0771077630.42	Katie
Bentley	ur.0771077630.42	Katie
Benzell	ur.012615123402.21	Seth G
Bernard	ur.015433055555.22	Annie A R
Bhattacharya	ur.0600614671.54	Bidisha
Blankenship	ur.010266423074.74	Tashauna L
Blankenship	ur.011255260450.15	Tashauna L
Blankenship	ur.011263027440.09	Tashauna L
Blankenship	ur.013246122007.23	Tashauna L
Blankenship	ur.01327134615.25	Tashauna L
Blankenship	ur.015114762616.88	Tashauna L
Bragdon	ur.01016162277.53	Beth Christie
Bragdon	ur.010301415700.98	Beth Christie
Bragdon	ur.013557665576.83	Beth Christie
Brasz	ur.012327446541.94	C Frederik
Brown	ur.010204121274.96	Carrie
Brown	ur.010475655577.58	Lauren Elaine
Brown	ur.010704357513.03	Keith A
Brown	ur.010724504307.48	Lauren Elaine
Brown	ur.011120046257.38	Lauren Elaine
Brown	ur.011336521034.34	Lauren Elaine
Brown	ur.011542146713.36	Timothy A
Brown	ur.011625700220.33	Carrie
Brown	ur.012103164716.20	Timothy A
Brown	ur.012215124132.86	Timothy A
Brown	ur.012265153337.45	Kaye
Brown	ur.013176260523.01	Lauren Elaine
Brown	ur.013322767023.05	Lauren Elaine
Brown	ur.013346664646.08	Timothy A
Brown	ur.013375251030.92	Keith A
Brown	ur.013434543533.04	Carrie
Brown	ur.013434543533.04	Carrie
Brown	ur.01353026566.06	Lauren Elaine
Brown	ur.01353026566.06	Lauren Elaine
Brown	ur.014132357654.29	Timothy A
Brown	ur.014144512614.14	Timothy A
Brown	ur.014273344432.39	Keith A
Brown	ur.014436627653.35	Gavin
Brown	ur.015104635753.28	Lauren Elaine
Brown	ur.015112113267.55	Lauren Elaine
Brown	ur.015120503350.10	Carrie
Brown	ur.016111373055.05	Timothy A
Brown	ur.016510071100.25	Lauren Elaine
Brown	ur.016625674241.87	Lauren Elaine
Brown	ur.0653705421.07	Bonnie S
Brown	ur.0700064751.44	Timothy A
Cantu	ur.010054433640.36	Robert C
Cantu	ur.01103765305.85	Robert C
Cantu	ur.01103765305.85	Robert C
Cantu	ur.011433401624.87	Robert C
Cantu	ur.01162602425.59	Robert C
Cantu	ur.011633343514.41	Robert C
Cantu	ur.011742462214.09	Robert C
Cantu	ur.013110574103.89	Robert C
Cantu	ur.014005032353.69	Robert C
Cantu	ur.014475560767.18	Robert C
Cantu	ur.015014540412.37	Robert C
Cantu	ur.015465274447.75	Robert C
Cantu	ur.015734205463.50	Robert C
Cantu	ur.016412472211.29	Robert C
Cantu	ur.016662605543.83	Robert C
Cantu	ur.07464564574.42	Robert C
Cantu	ur.07615235042.43	Robert C
Cao	ur.01030076202.17	Tian Yu
Cao	ur.011441354564.40	Feng
Cao	ur.011441354564.40	Feng
Cao	ur.011652157720.95	Yuxia X
Cao	ur.012617756057.16	Yuxia X
Cao	ur.015215651504.03	Yuxia X
Cao	ur.015527746756.40	Feng
Cao	ur.015605660057.48	Yuxia X
Cao	ur.0625403534.38	Yuxia X
Castro-Diehl	ur.01077735446.39	Cecilia
Castro-Diehl	ur.011631525704.36	Cecilia
Castro-Diehl	ur.011756325547.51	Cecilia
Chandler	ur.01273510501.04	Kevin Brown
Chandler	ur.015612073303.93	Kevin Brown
Chandler	ur.0736441273.99	Kevin Brown
Chandler	ur.0736441273.99	Kevin Brown
Chang	ur.01001646250.55	Charles B
Chang	ur.010121421654.38	Gary H
Chang	ur.012206655534.29	Wayne Wei-En
Chang	ur.012206655534.29	Wayne Wei-En
Chang	ur.012427517640.12	Wayne Wei-En
Chang	ur.013345625401.21	Jina
Chang	ur.015751264660.44	Gary H
Chang	ur.015751264660.44	Gary H
Chang	ur.0651275311.06	Charles B
Chatterjee	ur.0646730071.92	Sujoy
Chen	ur.01000052531.53	Christopher S
Chen	ur.010020763556.40	Christopher S
Chen	ur.01002376025.73	Christopher S
Chen	ur.01007223504.89	Christopher S
Chen	ur.010125540612.75	Christopher S
Chen	ur.010363746516.42	Christopher S
Chen	ur.010437120740.19	Yuning
Chen	ur.010452216672.71	Clara A
Chen	ur.01046436375.61	Christopher S
Chen	ur.01062005023.29	Ci-Di
Chen	ur.010676262477.12	Melanie M
Chen	ur.010703551564.09	Jiang Fan
Chen	ur.01101235347.40	Jiang Fan
Chen	ur.01101346065.00	Tai-Chou
Chen	ur.011060126773.78	Jiang Fan
Chen	ur.011074652736.21	Christopher S
Chen	ur.011123065514.40	Christopher S
Chen	ur.011154501377.09	Tai-Chou
Chen	ur.011217215532.38	Jiang Fan
Chen	ur.011234773420.75	Christopher S
Chen	ur.011304170102.17	Jiang Fan
Chen	ur.011336332567.22	Chi
Chen	ur.011432774032.66	Christopher S
Chen	ur.01151305564.65	Christopher S
Chen	ur.011576432451.86	Christopher S
Chen	ur.01164137271.50	Christopher S
Chen	ur.011705227140.45	Lin
Chen	ur.01171007552.50	Christopher S
Chen	ur.011745311274.57	Felicia
Chen	ur.012060304666.19	Melanie M
Chen	ur.01230311767.61	Tai-Chou
Chen	ur.01232504521.48	Christopher S
Chen	ur.01235445671.85	Christopher S
Chen	ur.012364740760.11	Christopher S
Chen	ur.012373113060.54	Ying
Chen	ur.012410200214.64	Tai-Chou
Chen	ur.012410200214.64	Tai-Chou
Chen	ur.01250143012.12	Christopher S
Chen	ur.012567477554.39	Christopher S
Chen	ur.012576331120.20	Jiang Fan
Chen	ur.012605151520.63	Chi
Chen	ur.01263341617.32	Cidi
Chen	ur.012734155702.40	Liang
Chen	ur.013142306260.61	Christopher S
Chen	ur.013144566625.18	Christopher S
Chen	ur.013215027446.51	Jiang Fan
Chen	ur.013273335421.40	Yuting
Chen	ur.013345260424.09	Shuyang
Chen	ur.01356415275.06	Felicia
Chen	ur.01356415275.06	Felicia
Chen	ur.013634142714.61	Tai-Chou
Chen	ur.01364100012.28	Jiang Fan
Chen	ur.013644055542.10	Christopher S
Chen	ur.01364533746.76	Clara A
Chen	ur.013722564614.53	Christopher S
Chen	ur.013751330137.69	Ying
Chen	ur.014102757312.30	Christopher S
Chen	ur.014236101530.13	Christopher S
Chen	ur.014403153273.38	Jiang Fan
Chen	ur.014417351664.14	Jiang Fan
Chen	ur.014436511410.73	Tai-Chou
Chen	ur.014731415614.94	Christopher S
Chen	ur.014736715564.85	Jiang Fan
Chen	ur.015013074314.03	Christopher S
Chen	ur.015116507577.49	Chunxu
Chen	ur.015270130447.24	Liang
Chen	ur.015325533254.29	Christopher S
Chen	ur.015340336522.43	Yuning
Chen	ur.015340336522.43	Yuning
Chen	ur.015353002577.15	Tai-Chou
Chen	ur.015416410714.05	Christopher S
Chen	ur.015457626217.13	Christopher S
Chen	ur.015473036604.28	Cidi
Chen	ur.015626335503.68	Jiang Fan
Chen	ur.015643237600.13	Rosalyn B
Chen	ur.015742634005.54	Yilei
Chen	ur.016065050235.55	Jiang Fan
Chen	ur.016152115754.49	Ruidi
Chen	ur.016243504644.99	Jiang Fan
Chen	ur.016243504644.99	Jiang Fan
Chen	ur.016246646363.14	Jiang Fan
Chen	ur.016262252355.43	Tai-Chou
Chen	ur.016353570654.05	Christopher S
Chen	ur.016361024210.88	Rosalyn B
Chen	ur.016361024210.88	Rosalyn B
Chen	ur.016415747535.90	Christopher S
Chen	ur.016575434223.02	Jiang Fan
Chen	ur.051620460.76	Tai-Chou
Chen	ur.054204664.27	Tai-Chou
Chen	ur.0602015044.20	Christopher S
Chen	ur.0637221615.20	Christopher S
Chen	ur.0707310166.57	Christopher S
Chen	ur.07346660576.99	Shuyang
Chen	ur.07366575606.05	Tai-Chou
Chen	ur.0746475637.66	Shuyang
Chen	ur.0751714006.23	Jiang Fan
Chen	ur.0753053335.22	Tai-Chou
Chen	ur.0756254446.03	Jiang Fan
Chen	ur.07603574306.94	Jiang Fan
Chen	ur.07627653577.83	Tai-Chou
Chen	ur.07702764114.23	Christopher S
Chen	ur.07705210014.28	Christopher S
Chen	ur.07744205770.51	Jiang Fan
Chenausky	ur.010574153364.52	Karen V
Chenausky	ur.012062642140.75	Karen V
Chenausky	ur.012473515721.10	Karen V
Chenausky	ur.012473515721.10	Karen V
Chenausky	ur.012572107047.28	Karen V
Cheng	ur.010033400320.64	Ji Xin
Cheng	ur.010070535316.60	Ji Xin
Cheng	ur.010461230340.36	Christine S
Cheng	ur.010521166162.62	Xiaojun
Cheng	ur.010650066100.91	Philip J
Cheng	ur.010661113462.34	Ji Xin
Cheng	ur.011003441512.14	Ronghai
Cheng	ur.011157405030.72	Debbie M
Cheng	ur.011245337434.04	Ji Xin
Cheng	ur.011346577340.06	Ji Xin
Cheng	ur.01142500114.39	Ji Xin
Cheng	ur.011661302631.33	Zhuoqun
Cheng	ur.01174160721.21	Christine S
Cheng	ur.012001171614.25	Ji Xin
Cheng	ur.012014577617.21	Debbie M
Cheng	ur.012272651034.50	Debbie M
Cheng	ur.01231744511.98	Christine S
Cheng	ur.012360670540.77	Ji Xin
Cheng	ur.012506701550.47	Debbie M
Cheng	ur.012510440636.64	Xiaojun
Cheng	ur.012510440636.64	Xiaojun
Cheng	ur.012650541657.40	Hai
Cheng	ur.012676715366.00	Christine S
Cheng	ur.01273037273.93	Debbie M
Cheng	ur.013247022620.46	Ji Xin
Cheng	ur.013332506714.79	Ji Xin
Cheng	ur.013352612226.65	Debbie M
Cheng	ur.013474451033.39	Xiaojun
Cheng	ur.013501035014.93	Ronghai
Cheng	ur.013606756153.18	Debbie M
Cheng	ur.013774232447.22	Ji Xin
Cheng	ur.014035647314.43	Judy
Cheng	ur.014151762074.53	Ji Xin
Cheng	ur.014167523407.55	Ji Xin
Cheng	ur.014325465412.32	Debbie M
Cheng	ur.014332142153.06	Jay Jojo
Cheng	ur.014411636034.59	Ji Xin
Cheng	ur.014424656526.61	Christine S
Cheng	ur.014433401024.78	Christine S
Cheng	ur.014757131616.77	Debbie M
Cheng	ur.015042210764.54	Ronghai
Cheng	ur.015546615647.24	Ji Xin
Cheng	ur.016167411434.38	Judy
Cheng	ur.016426041420.49	Ji Xin
Cheng	ur.016451366275.45	Philip J
Cheng	ur.016555427300.70	Ji Xin
Cheng	ur.016605741312.15	Ji Xin
Cheng	ur.016651272724.50	Ji Xin
Cheng	ur.016651442523.37	Christine S
Cheng	ur.0633475653.71	Michael
Cheng	ur.0704015755.33	Debbie M
Cheng	ur.0707030450.48	Ji Xin
Cheng	ur.07427254664.43	Ji Xin
Cheng	ur.07437006102.44	Philip J
Cheng	ur.07437006102.44	Philip J
Cheng	ur.07556066516.39	Debbie M
Cheng	ur.07620245614.02	Ji Xin
Cohen	ur.01003450437.73	Kristina L
Cohen	ur.01010772427.94	Alan B
Cohen	ur.01023012557.01	Alan B
Cohen	ur.010260466503.14	Ryan Baruch
Cohen	ur.01050357246.37	Alan B
Cohen	ur.01065255447.41	Alan B
Cohen	ur.010722475573.30	Yarden
Cohen	ur.010722475573.30	Yarden
Cohen	ur.011022537032.24	Richard Alan
Cohen	ur.011134212652.51	Richard Alan
Cohen	ur.01134244324.26	Alan B
Cohen	ur.01145451426.44	Alan B
Cohen	ur.01145650300.81	Alan B
Cohen	ur.01155224622.56	Alan B
Cohen	ur.01175313416.05	Yarden
Cohen	ur.011776557272.67	Richard Alan
Cohen	ur.01201451375.44	Alan B
Cohen	ur.012140345535.39	Alan B
Cohen	ur.01215232671.45	Alan B
Cohen	ur.01233033404.73	Alan B
Cohen	ur.012371462112.98	Richard Alan
Cohen	ur.012454050172.46	Richard Alan
Cohen	ur.012476350032.18	Richard Alan
Cohen	ur.012536741524.21	Alan B
Cohen	ur.01265340514.12	Alan B
Cohen	ur.012655657232.98	Richard Alan
Cohen	ur.01303052512.04	Alan B
Cohen	ur.013335414530.81	Gregory H
Cohen	ur.01342126240.19	Richard Alan
Cohen	ur.01345671604.10	Alan B
Cohen	ur.013472636740.16	Robyn T
Cohen	ur.013622175272.34	Richard Alan
Cohen	ur.014404635074.40	Yarden
Cohen	ur.014620650437.58	Gregory H
Cohen	ur.014620650437.58	Gregory H
Cohen	ur.014643531252.19	Richard Alan
Cohen	ur.015074137212.72	Richard Alan
Cohen	ur.015213445327.18	Robyn T
Cohen	ur.015213445327.18	Robyn T
Cohen	ur.015304267440.40	Gregory H
Cohen	ur.015431744532.09	Richard Alan
Cohen	ur.015431744532.09	Richard Alan
Cohen	ur.015531444174.19	Gregory H
Cohen	ur.015532221220.61	Alan B
Cohen	ur.015666262632.96	Richard Alan
Cohen	ur.015735172734.58	Gregory H
Cohen	ur.016121241460.54	Robyn T
Cohen	ur.016421674372.38	Richard Alan
Cohen	ur.0630433072.25	Robyn T
Cohen	ur.0630455026.47	Richard Alan
Cohen	ur.0633536073.46	Alan B
Cohen	ur.0675630211.70	Richard Alan
Cohen	ur.0702625323.89	Alan B
Cohen	ur.0764302647.49	Alan B
Cohen	ur.0775274106.08	Alan B
Cooper	ur.01033252503.12	Benjamin G
Cooper	ur.012701177217.92	Benjamin G
Cooper	ur.013736174100.41	Benjamin G
Cooper	ur.015147070255.03	Benjamin G
Cooper	ur.016036525274.29	Benjamin G
Costello	ur.010116347220.92	Catherine E
Costello	ur.01025701641.54	Catherine E
Costello	ur.0103336711.54	Catherine E
Costello	ur.01045373174.22	Catherine E
Costello	ur.010455633157.08	Catherine E
Costello	ur.010455633157.08	Catherine E
Costello	ur.010527120626.83	Catherine E
Costello	ur.01053042205.44	Catherine E
Costello	ur.011046005023.96	Catherine E
Costello	ur.011155473364.02	Catherine E
Costello	ur.0113012273.62	Catherine E
Costello	ur.011406221577.89	Catherine E
Costello	ur.012470233053.37	Catherine E
Costello	ur.01252252065.45	Catherine E
Costello	ur.012622023007.41	Catherine E
Costello	ur.013326004035.15	Catherine E
Costello	ur.013540657043.23	Catherine E
Costello	ur.013753062753.12	Catherine E
Costello	ur.014004262504.03	Catherine E
Costello	ur.014114215012.14	Catherine E
Costello	ur.015717702044.60	Catherine E
Costello	ur.016114100572.00	Catherine E
Costello	ur.016523702303.46	Catherine E
Costello	ur.016663457221.41	Catherine E
Costello	ur.0576237763.11	Catherine E
Costello	ur.075764375.26	Catherine E
Costello	ur.07647712560.38	Catherine E
Dai	ur.01016423621.27	Zhaoli
Dai	ur.010254026020.69	Yan
Dai	ur.01055403312.05	Zhaoli
Dai	ur.01055403312.05	Zhaoli
Dai	ur.012325757155.37	Lengshi
Dai	ur.013060257230.69	Wuyang
Dai	ur.014464103321.33	Zhaoli
Dai	ur.014743731630.50	Lengshi
Dai	ur.015107356115.96	Wuyang
Dai	ur.015107356115.96	Wuyang
Dai	ur.015577172622.57	Zhaoli
Dai	ur.016257653437.17	Wuyang
Dai	ur.016613521424.56	Zhaoli
Dai	ur.0632773120.53	Yan
Dannenberg	ur.011064705033.03	Holger
Dannenberg	ur.012017557713.02	Holger
Dannenberg	ur.016207311344.15	Holger
Dannenberg	ur.016365243731.47	Holger
Dannenberg	ur.016365243731.47	Holger
Dannenberg	ur.0677111423.08	Holger
Das	ur.01057413046.30	Madhurima
Das	ur.011070777054.51	Madhurima
Das	ur.011427055673.25	Avilash
Das	ur.016000333420.22	Madhurima
Davoodi	ur.015171402023.16	Telli
Davoodi	ur.016566430303.52	Telli
Davoodi	ur.016570610540.13	Telli
Davoodi	ur.0674362701.11	Telli
Davoodi	ur.0674362701.11	Telli
Delina	ur.015644665205.35	Laurence Laurencio
Deng	ur.010107625137.79	Xuan
Deng	ur.010206443740.46	Xuan
Deng	ur.01233122412.15	Xuan
Deng	ur.012771720030.71	Xuan
Deng	ur.01330320417.71	Xuan
Deng	ur.014632405755.77	Xuan
Deng	ur.014632405755.77	Xuan
Deng	ur.015364475440.52	Xuan
Deng	ur.016572212501.42	Xuan
Deng	ur.0724402777.91	Xuan
Deng	ur.07402724533.65	Xuan
Detore	ur.01143723303.18	Nicole R
Detore	ur.01143723303.18	Nicole R
Detore	ur.013372414427.60	Nicole R
Detore	ur.015026766176.27	Nicole R
Detore	ur.016257775134.05	Nicole R
Detore	ur.016455611024.94	Nicole R
Diakonikolas	ur.015170204647.48	Jelena
Digiacomo	ur.01177575443.88	Vincent
Digiacomo	ur.01177575443.88	Vincent
Digiacomo	ur.07604042330.86	Vincent
Drew	ur.016425333767.18	Alison L
Duclos	ur.014025714241.44	Grant E
Dutra	ur.010321626144.55	Sunny J
Dutra	ur.015253736737.54	Sunny J
Dutra	ur.0666506643.78	Sunny J
Dutra	ur.0666506643.78	Sunny J
Dutta	ur.015157551456.54	Amartya
Endrighi	ur.0632542651.51	Romano
Erdener	ur.01160001544.79	Şefik Evren
Erdener	ur.01160001544.79	Şefik Evren
Erdener	ur.012375073301.62	Şefik Evren
Erdener	ur.014167046066.31	Şefik Evren
Erdener	ur.014343026327.25	Şefik Evren
Eriksen	ur.014154343155.19	Ryan S
Esse	ur.011323334450.20	Ruben
Esse	ur.01267636152.03	Ruben
Esse	ur.01267636152.03	Ruben
Fang	ur.011461555227.91	Cheng
Fang	ur.015530120172.27	Yu
Fang	ur.0744466123.32	Cheng
Fang	ur.0744466123.32	Cheng
Fang	ur.07665700444.66	Cheng
Fang	ur.07724077010.65	Yu
Fang	ur.07724077010.65	Yu
Felici	ur.07546165535.17	M
Finelli	ur.012645637616.16	K D
Finelli	ur.014355462354.45	K D
Finelli	ur.016017413474.83	K D
Finelli	ur.016246612534.64	K D
Gagne	ur.0625150202.79	Matthew
Gagne	ur.0664210205.21	Matthew
Gailus	ur.011370635107.12	Siragan
Gali	ur.012356367734.22	Himabindu
Gali	ur.0662121625.74	Himabindu
Gali	ur.0662121625.74	Himabindu
Gao	ur.011425773414.23	Yuan Z
Gao	ur.01260762513.90	Wei
Gao	ur.01306172740.61	Wei
Gao	ur.01306172740.61	Wei
Gao	ur.01353653137.36	Yuan Z
Gao	ur.016707215724.72	Wei
Gao	ur.0771421026.55	Wei
Gately	ur.010206614334.91	Conor K
Gately	ur.0656547365.71	Conor K
Geisz	ur.010422401667.91	Andrea
Geisz	ur.01215055160.03	Andrea
Geisz	ur.014266156747.95	Andrea
Gerlovin	ur.010566127700.78	Hanna
Gerlovin	ur.01367757061.36	Hanna
Gerlovin	ur.01367757061.36	Hanna
Ghosh	ur.01062224224.15	Sajal K
Ghosh	ur.01147347150.61	Sajal K
Ghosh	ur.01147347150.61	Sajal K
Ghosh	ur.015135471714.10	Sajal K
Ghosh	ur.0673350246.28	Sajal K
Gilad	ur.011526101203.79	Amir
Gilad	ur.011526101203.79	Amir
Gilad	ur.012763772447.00	Amir
Gilad	ur.016021255341.32	Yossi
Goodliffe	ur.010237176240.72	Joseph W
Goodliffe	ur.01053411263.44	Joseph W
Grada	ur.011356514613.79	Ayman A
Grada	ur.011435410350.38	Ayman A
Grada	ur.01233605724.49	Ayman A
Grada	ur.01233605724.49	Ayman A
Grada	ur.013277253047.61	Ayman A
Grada	ur.013730425300.24	Ayman A
Grada	ur.015212440132.28	Ayman A
Grada	ur.016041607710.12	Ayman A
Grada	ur.016123110303.42	Ayman A
Grada	ur.07555412233.57	Ayman A
Grada	ur.07714357453.50	Ayman A
Graesser	ur.012411711343.03	Jordan
Gritton	ur.010756375140.27	Howard J
Gritton	ur.011507545546.94	Howard J
Gritton	ur.012151470073.54	Howard J
Gritton	ur.01264125436.15	Howard J
Gritton	ur.01264125436.15	Howard J
Gritton	ur.016512710010.29	Howard J
Gupta	ur.01001220426.42	Apar
Gupta	ur.01001220426.42	Apar
Gupta	ur.010506076074.76	Apar
Gupta	ur.010700054010.02	Avni
Gupta	ur.011402235744.35	Kalpana
Gupta	ur.01167577475.34	Kalpana
Gupta	ur.012764723306.29	Kalpana
Gupta	ur.013045545277.02	Avni
Gupta	ur.01344134026.10	Kalpana
Gupta	ur.01344134026.10	Kalpana
Gupta	ur.014057461010.44	Kalpana
Gupta	ur.014675216716.00	Kalpana
Gupta	ur.015066125660.30	Ankush
Gupta	ur.015510457524.79	Apar
Gupta	ur.016532611253.05	Kalpana
Gupta	ur.07446177210.08	Kalpana
Gurinovich	ur.011176661454.21	Anastasia
Gurinovich	ur.011460457047.14	Anastasia
Gurinovich	ur.013013631444.77	Anastasia
Gurinovich	ur.016254025453.35	Anastasia
Gushchanskaia	ur.012317143006.08	Ekaterina
Gushchanskaia	ur.012317143006.08	Ekaterina
Gushchanskaia	ur.01252647341.36	Ekaterina
Han	ur.010423163617.53	Jingyan
Han	ur.010605217210.79	Xue
Han	ur.011023347673.80	Xue
Han	ur.011364400172.48	Jingyan
Han	ur.01155132074.18	Xue
Han	ur.01155132074.18	Xue
Han	ur.012125573504.86	Xue
Han	ur.012305126146.23	Xue
Han	ur.013172601140.51	Jingyan
Han	ur.013616062374.16	Xue
Han	ur.013744277140.26	Xue
Han	ur.014342011473.32	Xue
Han	ur.015002517764.35	Xue
Han	ur.015612371270.76	Xue
Han	ur.016330722770.28	Jingyan
Han	ur.016344176247.79	Xue
Han	ur.0671712034.35	Jingyan
Han	ur.0671712034.35	Jingyan
Hartmann	ur.010041231106.57	Christine W
Hartmann	ur.010334411630.51	Christine W
Hartmann	ur.01167701455.69	Christine W
Hartmann	ur.01167701455.69	Christine W
Hartmann	ur.012361175630.12	Christine W
Hartmann	ur.012762442500.14	Christine W
Hartmann	ur.014775252347.62	Christine W
Hartmann	ur.07670066440.88	Christine W
Helveston	ur.014042314215.28	John Paul
Hu	ur.01144472346.77	Libing
Hu	ur.012463451024.70	Elly R
Hu	ur.014672462613.12	Elly R
Huang	ur.01114535725.48	Jiawen
Huang	ur.01114535725.48	Jiawen
Huang	ur.011525066143.40	Nasi
Huang	ur.01226476220.04	Melissa A
Huang	ur.012334663657.86	Chun-Hong
Huang	ur.012631205620.08	Jiawen
Huang	ur.012661525250.06	Nasi
Huang	ur.014715573770.36	Chun-Hong
Huang	ur.015477234203.91	Nasi
Huang	ur.015513154370.50	Jun-Yuan
Huang	ur.0602362570.94	Jun-Yuan
Huang	ur.0640473606.15	Nasi
Hui	ur.015706332221.54	David
Hui	ur.015706332221.54	David
Hui	ur.016352072616.85	David
Ihmoud	ur.014336677255.36	Sarah
Jancsó	ur.01101733473.22	Zsanett
Jancsó	ur.01101733473.22	Zsanett
Jancsó	ur.013331120260.59	Zsanett
Jiang	ur.01040310261.21	Zhihua
Jiang	ur.011375627174.28	Tammy
Jiang	ur.01146346211.23	Zhen Yue
Jiang	ur.012400474567.41	Xin
Jiang	ur.012400474567.41	Xin
Jiang	ur.012633460106.24	Tammy
Jiang	ur.01302433207.08	Bingbing
Jiang	ur.015561267570.70	Zhen Yue
Jiang	ur.016131552656.06	Xin
Jiang	ur.016635510110.33	Bingbing
Jinadasa	ur.0740323266.00	Tushare
Johnson	ur.010162514534.35	William Evan
Johnson	ur.01027064374.49	William Evan
Johnson	ur.011073204253.24	William Evan
Johnson	ur.011315074764.39	William Evan
Johnson	ur.011473643077.12	William Evan
Johnson	ur.012126601142.22	William Evan
Johnson	ur.012343475347.98	Jeffrey P
Johnson	ur.012603317357.36	Carol A
Johnson	ur.01266564761.00	William Evan
Johnson	ur.013255603774.09	William Evan
Johnson	ur.013766004224.55	Jeffrey P
Johnson	ur.014265036063.89	Jeffrey P
Johnson	ur.014265036063.89	Jeffrey P
Johnson	ur.014765667077.12	William Evan
Johnson	ur.015163546110.36	William Evan
Johnson	ur.015655763066.02	William Evan
Johnson	ur.07507744454.19	Jeffrey P
Jones	ur.010471745102.31	David K
Jones	ur.010536150620.28	Matthew Robert
Jones	ur.01216536103.09	Matthew Robert
Jones	ur.013141055067.53	Nathan D
Jones	ur.014643277355.08	Nathan D
Jones	ur.016251527331.48	Nathan D
Jones	ur.016427601136.55	David K
Jun	ur.01021040022.38	Gyungah R
Jun	ur.010253030020.97	Gyungah R
Jun	ur.01037614410.39	Gyungah R
Jun	ur.010404005235.40	Gyungah R
Jun	ur.010620322713.43	Gyungah R
Jun	ur.011411453457.21	Gyungah R
Jun	ur.01200627674.31	Gyungah R
Jun	ur.012442777667.48	Gyungah R
Jun	ur.01275157313.04	Gyungah R
Jun	ur.01311771071.15	Gyungah R
Jun	ur.013235553632.53	Gyungah R
Jun	ur.013304016145.52	Gyungah R
Jun	ur.013327633420.04	Gyungah R
Jun	ur.01336272513.95	Gyungah R
Jun	ur.013374703313.91	Gyungah R
Jun	ur.01361171150.60	Gyungah R
Jun	ur.013652030610.55	Gyungah R
Jun	ur.014053115170.40	Gyungah R
Jun	ur.015414434357.16	Gyungah R
Jun	ur.016401014534.79	Gyungah R
Jun	ur.0745703346.90	Gyungah R
Jun	ur.0745703346.90	Gyungah R
Kadasia	ur.011503531773.25	Kadryn
Kaiser	ur.010575761063.31	Jeanette L
Kaiser	ur.011215322474.10	Jeanette L
Kaiser	ur.011516545214.05	Anica P Pless
Kaiser	ur.013362534727.46	Jeanette L
Kaiser	ur.01336721474.30	Anica P Pless
Kaiser	ur.01336721474.30	Anica P Pless
Kaiser	ur.013750220303.34	Anica P Pless
Kaiser	ur.014000720736.39	Anica P Pless
Kaiser	ur.014605730544.54	Jeanette L
Kaiser	ur.015422026750.13	Anica P Pless
Kaiser	ur.016363465000.03	Jeanette L
Kane	ur.0745654611.44	Erin E
Kearney	ur.012013161431.48	William S
Kim	ur.010106777113.70	Brian L
Kim	ur.01020434415.20	Dongjoon
Kim	ur.01020434415.20	Dongjoon
Kim	ur.010247325123.07	Eun Ji
Kim	ur.010571464364.36	Ducksoo
Kim	ur.010571464364.36	Ducksoo
Kim	ur.011222404614.50	Eun Ji
Kim	ur.011247110630.30	Jessica E
